planetID,Region Name,System Name,Planet Name,Power,Workforce,Superionic Ice / Hour,Magmatic Gas / Hour
40125722,Pure Blind,KI-TL0,KI-TL0 IX,410,0,0,0
40125717,Pure Blind,KI-TL0,KI-TL0 VII,0,9340,0,0
40125707,Pure Blind,KI-TL0,KI-TL0 II,0,3520,0,0
40125714,Pure Blind,KI-TL0,KI-TL0 VI,0,2810,0,0
40125743,Pure Blind,KI-TL0,KI-TL0 X,0,1510,0,0
40125706,Pure Blind,KI-TL0,KI-TL0 I,0,0,0,762
40125750,Pure Blind,KI-TL0,KI-TL0 XII,0,3320,0,0
40125754,Pure Blind,KI-TL0,KI-TL0 XIII,0,0,35,0
40125708,Pure Blind,KI-TL0,KI-TL0 III,0,3650,0,0
40125761,Pure Blind,EL8-4Q,EL8-4Q III,0,6020,0,0
40125769,Pure Blind,EL8-4Q,EL8-4Q VI,380,0,0,0
40125763,Pure Blind,EL8-4Q,EL8-4Q IV,0,8730,0,0
40125791,Pure Blind,EL8-4Q,EL8-4Q VIII,510,0,0,0
40125811,Pure Blind,EL8-4Q,EL8-4Q IX,0,0,33,0
40125842,Pure Blind,EL8-4Q,EL8-4Q X,0,0,0,699
40125765,Pure Blind,EL8-4Q,EL8-4Q V,580,0,0,0
40125759,Pure Blind,EL8-4Q,EL8-4Q II,0,0,0,637
40125758,Pure Blind,EL8-4Q,EL8-4Q I,0,1910,0,0
40125774,Pure Blind,EL8-4Q,EL8-4Q VII,330,0,0,0
40125846,Pure Blind,EL8-4Q,EL8-4Q XI,0,1610,0,0
40125888,Pure Blind,JC-YX8,JC-YX8 IX,0,0,37,0
40125857,Pure Blind,JC-YX8,JC-YX8 IV,550,0,0,0
40125855,Pure Blind,JC-YX8,JC-YX8 III,0,9170,0,0
40125883,Pure Blind,JC-YX8,JC-YX8 VIII,0,6610,0,0
40125851,Pure Blind,JC-YX8,JC-YX8 I,0,0,0,960
40125862,Pure Blind,JC-YX8,JC-YX8 VI,250,0,0,0
40125853,Pure Blind,JC-YX8,JC-YX8 II,690,0,0,0
40125881,Pure Blind,JC-YX8,JC-YX8 VII,0,2940,0,0
40125859,Pure Blind,JC-YX8,JC-YX8 V,0,4990,0,0
40125907,Pure Blind,5-9WNU,5-9WNU VIII,230,0,0,0
40125896,Pure Blind,5-9WNU,5-9WNU II,0,3110,0,0
40125898,Pure Blind,5-9WNU,5-9WNU III,0,1930,0,0
40125905,Pure Blind,5-9WNU,5-9WNU VII,0,5690,0,0
40125945,Pure Blind,5-9WNU,5-9WNU X,0,1030,0,0
40125901,Pure Blind,5-9WNU,5-9WNU V,0,4040,0,0
40125902,Pure Blind,5-9WNU,5-9WNU VI,0,9030,0,0
40125894,Pure Blind,5-9WNU,5-9WNU I,0,0,0,812
40125916,Pure Blind,5-9WNU,5-9WNU IX,200,0,0,0
40125900,Pure Blind,5-9WNU,5-9WNU IV,0,0,0,1018
40125950,Pure Blind,5-9WNU,5-9WNU XI,0,0,43,0
40125965,Pure Blind,XI-VUF,XI-VUF VI,0,8590,0,0
40125977,Pure Blind,XI-VUF,XI-VUF VIII,450,0,0,0
40125993,Pure Blind,XI-VUF,XI-VUF IX,310,0,0,0
40125957,Pure Blind,XI-VUF,XI-VUF II,0,4040,0,0
40126017,Pure Blind,XI-VUF,XI-VUF XI,0,7060,0,0
40125968,Pure Blind,XI-VUF,XI-VUF VII,180,0,0,0
40125963,Pure Blind,XI-VUF,XI-VUF V,0,7860,0,0
40125955,Pure Blind,XI-VUF,XI-VUF I,0,3570,0,0
40126012,Pure Blind,XI-VUF,XI-VUF X,0,0,33,0
40125958,Pure Blind,XI-VUF,XI-VUF III,590,0,0,0
40125960,Pure Blind,XI-VUF,XI-VUF IV,0,8710,0,0
40126025,Pure Blind,N-H32Y,N-H32Y IV,450,0,0,0
40126019,Pure Blind,N-H32Y,N-H32Y I,0,3590,0,0
40126021,Pure Blind,N-H32Y,N-H32Y II,0,2180,0,0
40126102,Pure Blind,N-H32Y,N-H32Y VII,0,3810,0,0
40126112,Pure Blind,N-H32Y,N-H32Y IX,0,2400,0,0
40126107,Pure Blind,N-H32Y,N-H32Y VIII,0,1620,0,0
40126039,Pure Blind,N-H32Y,N-H32Y V,200,0,0,0
40126023,Pure Blind,N-H32Y,N-H32Y III,0,1240,0,0
40126070,Pure Blind,N-H32Y,N-H32Y VI,0,0,38,0
40126129,Pure Blind,12YA-2,12YA-2 VI,120,0,0,0
40126157,Pure Blind,12YA-2,12YA-2 IX,210,0,0,0
40126122,Pure Blind,12YA-2,12YA-2 III,0,3940,0,0
40126133,Pure Blind,12YA-2,12YA-2 VII,0,0,0,930
40126126,Pure Blind,12YA-2,12YA-2 V,0,2850,0,0
40126136,Pure Blind,12YA-2,12YA-2 VIII,420,0,0,0
40126182,Pure Blind,12YA-2,12YA-2 X,0,0,34,0
40126123,Pure Blind,12YA-2,12YA-2 IV,0,9960,0,0
40126120,Pure Blind,12YA-2,12YA-2 II,0,4200,0,0
40126118,Pure Blind,12YA-2,12YA-2 I,0,1120,0,0
40126236,Pure Blind,BDV3-T,BDV3-T IX,0,4950,0,0
40126191,Pure Blind,BDV3-T,BDV3-T II,0,0,0,713
40126190,Pure Blind,BDV3-T,BDV3-T I,0,0,0,730
40126202,Pure Blind,BDV3-T,BDV3-T VI,0,9140,0,0
40126193,Pure Blind,BDV3-T,BDV3-T III,0,5810,0,0
40126204,Pure Blind,BDV3-T,BDV3-T VII,510,0,0,0
40126230,Pure Blind,BDV3-T,BDV3-T VIII,0,6950,0,0
40126199,Pure Blind,BDV3-T,BDV3-T V,0,8250,0,0
40126195,Pure Blind,BDV3-T,BDV3-T IV,0,8320,0,0
40126728,Pure Blind,EC-P8R,EC-P8R VIII,160,0,0,0
40126782,Pure Blind,EC-P8R,EC-P8R XI,0,0,31,0
40126749,Pure Blind,EC-P8R,EC-P8R IX,260,0,0,0
40126706,Pure Blind,EC-P8R,EC-P8R VI,410,0,0,0
40126702,Pure Blind,EC-P8R,EC-P8R III,0,2370,0,0
40126704,Pure Blind,EC-P8R,EC-P8R V,0,4530,0,0
40126699,Pure Blind,EC-P8R,EC-P8R I,0,4580,0,0
40126777,Pure Blind,EC-P8R,EC-P8R X,0,5110,0,0
40126703,Pure Blind,EC-P8R,EC-P8R IV,0,3610,0,0
40126721,Pure Blind,EC-P8R,EC-P8R VII,130,0,0,0
40126700,Pure Blind,EC-P8R,EC-P8R II,0,4890,0,0
40126797,Pure Blind,EWOK-K,EWOK-K V,0,6070,0,0
40126821,Pure Blind,EWOK-K,EWOK-K VIII,430,0,0,0
40126799,Pure Blind,EWOK-K,EWOK-K VI,0,1960,0,0
40126846,Pure Blind,EWOK-K,EWOK-K IX,0,0,35,0
40126791,Pure Blind,EWOK-K,EWOK-K I,0,3230,0,0
40126795,Pure Blind,EWOK-K,EWOK-K IV,0,1330,0,0
40126794,Pure Blind,EWOK-K,EWOK-K III,0,1860,0,0
40126800,Pure Blind,EWOK-K,EWOK-K VII,250,0,0,0
40126793,Pure Blind,EWOK-K,EWOK-K II,0,1950,0,0
40126874,Pure Blind,O-N8XZ,O-N8XZ IV,0,5090,0,0
40126871,Pure Blind,O-N8XZ,O-N8XZ II,920,0,0,0
40126869,Pure Blind,O-N8XZ,O-N8XZ I,820,0,0,0
40126873,Pure Blind,O-N8XZ,O-N8XZ III,0,2490,0,0
40126877,Pure Blind,O-N8XZ,O-N8XZ V,0,9300,0,0
40126887,Pure Blind,G-M4I8,G-M4I8 IV,0,0,0,1066
40126892,Pure Blind,G-M4I8,G-M4I8 VI,240,0,0,0
40126901,Pure Blind,G-M4I8,G-M4I8 VIII,230,0,0,0
40126915,Pure Blind,G-M4I8,G-M4I8 X,520,0,0,0
40126884,Pure Blind,G-M4I8,G-M4I8 II,0,0,0,816
40126908,Pure Blind,G-M4I8,G-M4I8 IX,150,0,0,0
40126926,Pure Blind,G-M4I8,G-M4I8 XII,0,0,38,0
40126897,Pure Blind,G-M4I8,G-M4I8 VII,130,0,0,0
40126924,Pure Blind,G-M4I8,G-M4I8 XI,0,6130,0,0
40126885,Pure Blind,G-M4I8,G-M4I8 III,0,1290,0,0
40126883,Pure Blind,G-M4I8,G-M4I8 I,0,1760,0,0
40126889,Pure Blind,G-M4I8,G-M4I8 V,0,5420,0,0
40126938,Pure Blind,MI6O-6,MI6O-6 V,0,2030,0,0
40127007,Pure Blind,MI6O-6,MI6O-6 XI,270,0,0,0
40126936,Pure Blind,MI6O-6,MI6O-6 IV,0,0,0,952
40126932,Pure Blind,MI6O-6,MI6O-6 I,0,1650,0,0
40126997,Pure Blind,MI6O-6,MI6O-6 X,480,0,0,0
40126941,Pure Blind,MI6O-6,MI6O-6 VII,160,0,0,0
40126940,Pure Blind,MI6O-6,MI6O-6 VI,0,2890,0,0
40126933,Pure Blind,MI6O-6,MI6O-6 II,0,0,0,853
40126935,Pure Blind,MI6O-6,MI6O-6 III,0,5020,0,0
40126971,Pure Blind,MI6O-6,MI6O-6 IX,300,0,0,0
40126949,Pure Blind,MI6O-6,MI6O-6 VIII,220,0,0,0
40127019,Pure Blind,L-TS8S,L-TS8S III,0,6740,0,0
40127026,Pure Blind,L-TS8S,L-TS8S VI,0,8120,0,0
40127023,Pure Blind,L-TS8S,L-TS8S V,0,4980,0,0
40127029,Pure Blind,L-TS8S,L-TS8S VII,0,9650,0,0
40127016,Pure Blind,L-TS8S,L-TS8S II,0,3030,0,0
40127021,Pure Blind,L-TS8S,L-TS8S IV,0,0,0,909
40127015,Pure Blind,L-TS8S,L-TS8S I,0,1480,0,0
40127056,Pure Blind,93PI-4,93PI-4 V,420,0,0,0
40127037,Pure Blind,93PI-4,93PI-4 III,0,0,0,904
40127039,Pure Blind,93PI-4,93PI-4 IV,440,0,0,0
40127035,Pure Blind,93PI-4,93PI-4 II,0,4320,0,0
40127034,Pure Blind,93PI-4,93PI-4 I,0,0,0,790
40127080,Pure Blind,93PI-4,93PI-4 VI,0,6300,0,0
40127088,Pure Blind,ION-FG,ION-FG III,750,0,0,0
40127147,Pure Blind,ION-FG,ION-FG VII,0,5330,0,0
40127084,Pure Blind,ION-FG,ION-FG I,0,3130,0,0
40127114,Pure Blind,ION-FG,ION-FG VI,220,0,0,0
40127086,Pure Blind,ION-FG,ION-FG II,510,0,0,0
40127092,Pure Blind,ION-FG,ION-FG V,350,0,0,0
40127090,Pure Blind,ION-FG,ION-FG IV,0,7960,0,0
40127220,Pure Blind,C-H9X7,C-H9X7 XIV,640,0,0,0
40127154,Pure Blind,C-H9X7,C-H9X7 IV,0,1040,0,0
40127152,Pure Blind,C-H9X7,C-H9X7 II,0,0,0,1096
40127156,Pure Blind,C-H9X7,C-H9X7 V,0,1600,0,0
40127211,Pure Blind,C-H9X7,C-H9X7 XII,0,6310,0,0
40127153,Pure Blind,C-H9X7,C-H9X7 III,0,2040,0,0
40127165,Pure Blind,C-H9X7,C-H9X7 IX,0,1780,0,0
40127189,Pure Blind,C-H9X7,C-H9X7 XI,340,0,0,0
40127163,Pure Blind,C-H9X7,C-H9X7 VIII,0,3860,0,0
40127158,Pure Blind,C-H9X7,C-H9X7 VI,630,0,0,0
40127161,Pure Blind,C-H9X7,C-H9X7 VII,510,0,0,0
40127168,Pure Blind,C-H9X7,C-H9X7 X,120,0,0,0
40127216,Pure Blind,C-H9X7,C-H9X7 XIII,0,0,38,0
40127150,Pure Blind,C-H9X7,C-H9X7 I,0,4850,0,0
40127231,Pure Blind,A8I-C5,A8I-C5 V,0,2350,0,0
40127228,Pure Blind,A8I-C5,A8I-C5 IV,0,4920,0,0
40127263,Pure Blind,A8I-C5,A8I-C5 VIII,170,0,0,0
40127234,Pure Blind,A8I-C5,A8I-C5 VI,0,8390,0,0
40127224,Pure Blind,A8I-C5,A8I-C5 I,0,0,0,839
40127225,Pure Blind,A8I-C5,A8I-C5 II,0,7760,0,0
40127227,Pure Blind,A8I-C5,A8I-C5 III,0,5000,0,0
40127237,Pure Blind,A8I-C5,A8I-C5 VII,210,0,0,0
40127328,Pure Blind,DK-FXK,DK-FXK VI,420,0,0,0
40127302,Pure Blind,DK-FXK,DK-FXK III,0,0,0,662
40127299,Pure Blind,DK-FXK,DK-FXK II,0,0,0,810
40127305,Pure Blind,DK-FXK,DK-FXK IV,270,0,0,0
40127339,Pure Blind,DK-FXK,DK-FXK VII,690,0,0,0
40127310,Pure Blind,DK-FXK,DK-FXK V,340,0,0,0
40127298,Pure Blind,DK-FXK,DK-FXK I,0,2890,0,0
40127367,Pure Blind,M-76XI,M-76XI VII,210,0,0,0
40127346,Pure Blind,M-76XI,M-76XI II,0,3700,0,0
40127398,Pure Blind,M-76XI,M-76XI VIII,0,0,33,0
40127365,Pure Blind,M-76XI,M-76XI VI,690,0,0,0
40127350,Pure Blind,M-76XI,M-76XI IV,150,0,0,0
40127344,Pure Blind,M-76XI,M-76XI I,0,3320,0,0
40127348,Pure Blind,M-76XI,M-76XI III,0,1250,0,0
40127403,Pure Blind,M-76XI,M-76XI IX,520,0,0,0
40127354,Pure Blind,M-76XI,M-76XI V,350,0,0,0
40127421,Pure Blind,ZJET-E,ZJET-E VI,490,0,0,0
40127439,Pure Blind,ZJET-E,ZJET-E VII,310,0,0,0
40127405,Pure Blind,ZJET-E,ZJET-E I,0,2680,0,0
40127410,Pure Blind,ZJET-E,ZJET-E IV,0,8890,0,0
40127413,Pure Blind,ZJET-E,ZJET-E V,110,0,0,0
40127406,Pure Blind,ZJET-E,ZJET-E II,600,0,0,0
40127408,Pure Blind,ZJET-E,ZJET-E III,0,8000,0,0
40127459,Pure Blind,U-INPD,U-INPD III,0,1100,0,0
40127553,Pure Blind,U-INPD,U-INPD XI,0,6210,0,0
40127465,Pure Blind,U-INPD,U-INPD VI,0,1440,0,0
40127557,Pure Blind,U-INPD,U-INPD XII,0,0,36,0
40127457,Pure Blind,U-INPD,U-INPD II,0,3610,0,0
40127463,Pure Blind,U-INPD,U-INPD V,0,4920,0,0
40127461,Pure Blind,U-INPD,U-INPD IV,0,4560,0,0
40127486,Pure Blind,U-INPD,U-INPD VIII,400,0,0,0
40127515,Pure Blind,U-INPD,U-INPD X,300,0,0,0
40127491,Pure Blind,U-INPD,U-INPD IX,430,0,0,0
40127456,Pure Blind,U-INPD,U-INPD I,1000,0,0,0
40127468,Pure Blind,U-INPD,U-INPD VII,230,0,0,0
40127562,Pure Blind,WW-KGD,WW-KGD II,0,2240,0,0
40127566,Pure Blind,WW-KGD,WW-KGD IV,0,6150,0,0
40127572,Pure Blind,WW-KGD,WW-KGD VI,0,8960,0,0
40127569,Pure Blind,WW-KGD,WW-KGD V,0,9610,0,0
40127561,Pure Blind,WW-KGD,WW-KGD I,0,1170,0,0
40127564,Pure Blind,WW-KGD,WW-KGD III,530,0,0,0
40127579,Pure Blind,XQ-PXU,XQ-PXU IV,0,0,0,966
40127588,Pure Blind,XQ-PXU,XQ-PXU VI,0,7640,0,0
40127577,Pure Blind,XQ-PXU,XQ-PXU II,820,0,0,0
40127578,Pure Blind,XQ-PXU,XQ-PXU III,0,3800,0,0
40127576,Pure Blind,XQ-PXU,XQ-PXU I,0,0,0,659
40127582,Pure Blind,XQ-PXU,XQ-PXU V,390,0,0,0
40127612,Pure Blind,M-YCD4,M-YCD4 III,0,0,35,0
40127610,Pure Blind,M-YCD4,M-YCD4 II,0,0,32,0
40127644,Pure Blind,M-YCD4,M-YCD4 IV,0,2730,0,0
40127652,Pure Blind,M-YCD4,M-YCD4 VII,0,4350,0,0
40127650,Pure Blind,M-YCD4,M-YCD4 VI,0,0,0,882
40127647,Pure Blind,M-YCD4,M-YCD4 V,630,0,0,0
40127593,Pure Blind,M-YCD4,M-YCD4 I,150,0,0,0
40127702,Pure Blind,Q-5211,Q-5211 IX,230,0,0,0
40127654,Pure Blind,Q-5211,Q-5211 I,0,0,0,941
40127655,Pure Blind,Q-5211,Q-5211 II,0,2020,0,0
40127669,Pure Blind,Q-5211,Q-5211 VII,0,1070,0,0
40127674,Pure Blind,Q-5211,Q-5211 VIII,370,0,0,0
40127659,Pure Blind,Q-5211,Q-5211 IV,0,9870,0,0
40127662,Pure Blind,Q-5211,Q-5211 V,0,9370,0,0
40127665,Pure Blind,Q-5211,Q-5211 VI,0,7670,0,0
40127657,Pure Blind,Q-5211,Q-5211 III,0,1200,0,0
40127713,Pure Blind,R-2R0G,R-2R0G I,0,1360,0,0
40127747,Pure Blind,R-2R0G,R-2R0G VII,0,9200,0,0
40127725,Pure Blind,R-2R0G,R-2R0G VI,430,0,0,0
40127714,Pure Blind,R-2R0G,R-2R0G II,0,8330,0,0
40127723,Pure Blind,R-2R0G,R-2R0G V,0,0,0,1048
40127716,Pure Blind,R-2R0G,R-2R0G III,0,4090,0,0
40127719,Pure Blind,R-2R0G,R-2R0G IV,0,9530,0,0
40127759,Pure Blind,R-2R0G,R-2R0G IX,0,0,40,0
40127748,Pure Blind,R-2R0G,R-2R0G VIII,130,0,0,0
40127766,Pure Blind,CR-AQH,CR-AQH III,0,4830,0,0
40127770,Pure Blind,CR-AQH,CR-AQH V,0,8310,0,0
40127772,Pure Blind,CR-AQH,CR-AQH VI,770,0,0,0
40127799,Pure Blind,CR-AQH,CR-AQH VIII,340,0,0,0
40127768,Pure Blind,CR-AQH,CR-AQH IV,0,9150,0,0
40127774,Pure Blind,CR-AQH,CR-AQH VII,340,0,0,0
40127764,Pure Blind,CR-AQH,CR-AQH II,0,3600,0,0
40127763,Pure Blind,CR-AQH,CR-AQH I,0,4340,0,0
40127818,Pure Blind,CR-AQH,CR-AQH IX,0,6810,0,0
40128291,Pure Blind,R6XN-9,R6XN-9 II,0,2590,0,0
40128345,Pure Blind,R6XN-9,R6XN-9 VIII,240,0,0,0
40128296,Pure Blind,R6XN-9,R6XN-9 V,560,0,0,0
40128359,Pure Blind,R6XN-9,R6XN-9 IX,0,1620,0,0
40128289,Pure Blind,R6XN-9,R6XN-9 I,0,0,0,908
40128321,Pure Blind,R6XN-9,R6XN-9 VII,480,0,0,0
40128293,Pure Blind,R6XN-9,R6XN-9 III,0,2560,0,0
40128300,Pure Blind,R6XN-9,R6XN-9 VI,450,0,0,0
40128294,Pure Blind,R6XN-9,R6XN-9 IV,0,7840,0,0
40128373,Pure Blind,3V8-LJ,3V8-LJ VI,0,7830,0,0
40128366,Pure Blind,3V8-LJ,3V8-LJ III,0,3690,0,0
40128363,Pure Blind,3V8-LJ,3V8-LJ I,720,0,0,0
40128372,Pure Blind,3V8-LJ,3V8-LJ V,0,0,0,918
40128368,Pure Blind,3V8-LJ,3V8-LJ IV,0,5670,0,0
40128365,Pure Blind,3V8-LJ,3V8-LJ II,0,2530,0,0
40128385,Pure Blind,B8EN-S,B8EN-S VI,480,0,0,0
40128383,Pure Blind,B8EN-S,B8EN-S V,0,2740,0,0
40128432,Pure Blind,B8EN-S,B8EN-S VIII,0,1260,0,0
40128381,Pure Blind,B8EN-S,B8EN-S IV,0,5580,0,0
40128378,Pure Blind,B8EN-S,B8EN-S I,0,0,0,691
40128379,Pure Blind,B8EN-S,B8EN-S II,0,0,0,711
40128380,Pure Blind,B8EN-S,B8EN-S III,0,0,0,749
40128407,Pure Blind,B8EN-S,B8EN-S VII,320,0,0,0
40128437,Pure Blind,R-LW2I,R-LW2I I,0,0,0,766
40128442,Pure Blind,R-LW2I,R-LW2I V,150,0,0,0
40128447,Pure Blind,R-LW2I,R-LW2I VI,0,4330,0,0
40128440,Pure Blind,R-LW2I,R-LW2I IV,0,2360,0,0
40128439,Pure Blind,R-LW2I,R-LW2I III,0,3430,0,0
40128438,Pure Blind,R-LW2I,R-LW2I II,0,4830,0,0
40128471,Pure Blind,R-LW2I,R-LW2I VIII,0,0,38,0
40128450,Pure Blind,R-LW2I,R-LW2I VII,360,0,0,0
40128481,Pure Blind,DP-1YE,DP-1YE IV,0,3360,0,0
40128477,Pure Blind,DP-1YE,DP-1YE II,0,4250,0,0
40128487,Pure Blind,DP-1YE,DP-1YE VI,0,7890,0,0
40128479,Pure Blind,DP-1YE,DP-1YE III,0,2350,0,0
40128476,Pure Blind,DP-1YE,DP-1YE I,0,4470,0,0
40128490,Pure Blind,DP-1YE,DP-1YE VII,470,0,0,0
40128485,Pure Blind,DP-1YE,DP-1YE V,0,2800,0,0
40128496,Pure Blind,DP-1YE,DP-1YE VIII,0,8040,0,0
40128501,Pure Blind,4-ABS8,4-ABS8 I,0,1150,0,0
40128503,Pure Blind,4-ABS8,4-ABS8 II,630,0,0,0
40128552,Pure Blind,4-ABS8,4-ABS8 VII,0,0,33,0
40128509,Pure Blind,4-ABS8,4-ABS8 V,400,0,0,0
40128505,Pure Blind,4-ABS8,4-ABS8 III,0,8870,0,0
40128508,Pure Blind,4-ABS8,4-ABS8 IV,0,2150,0,0
40128529,Pure Blind,4-ABS8,4-ABS8 VI,200,0,0,0
40128577,Pure Blind,7RM-N0,7RM-N0 V,320,0,0,0
40128580,Pure Blind,7RM-N0,7RM-N0 VI,0,4280,0,0
40128637,Pure Blind,7RM-N0,7RM-N0 X,600,0,0,0
40128572,Pure Blind,7RM-N0,7RM-N0 III,0,0,0,869
40128586,Pure Blind,7RM-N0,7RM-N0 VIII,150,0,0,0
40128609,Pure Blind,7RM-N0,7RM-N0 IX,0,0,34,0
40128574,Pure Blind,7RM-N0,7RM-N0 IV,0,3940,0,0
40128570,Pure Blind,7RM-N0,7RM-N0 II,0,1100,0,0
40128567,Pure Blind,7RM-N0,7RM-N0 I,0,1910,0,0
40128582,Pure Blind,7RM-N0,7RM-N0 VII,0,2220,0,0
40128646,Pure Blind,S-MDYI,S-MDYI IV,0,2260,0,0
40128681,Pure Blind,S-MDYI,S-MDYI VII,230,0,0,0
40128643,Pure Blind,S-MDYI,S-MDYI II,570,0,0,0
40128706,Pure Blind,S-MDYI,S-MDYI VIII,0,0,38,0
40128649,Pure Blind,S-MDYI,S-MDYI V,200,0,0,0
40128645,Pure Blind,S-MDYI,S-MDYI III,0,4660,0,0
40128642,Pure Blind,S-MDYI,S-MDYI I,0,2370,0,0
40128658,Pure Blind,S-MDYI,S-MDYI VI,390,0,0,0
40128719,Pure Blind,ZKYV-W,ZKYV-W III,0,3780,0,0
40128715,Pure Blind,ZKYV-W,ZKYV-W I,0,3460,0,0
40128720,Pure Blind,ZKYV-W,ZKYV-W IV,0,8840,0,0
40128722,Pure Blind,ZKYV-W,ZKYV-W V,440,0,0,0
40128717,Pure Blind,ZKYV-W,ZKYV-W II,0,3770,0,0
40128771,Pure Blind,ZKYV-W,ZKYV-W VIII,0,5510,0,0
40128740,Pure Blind,ZKYV-W,ZKYV-W VI,340,0,0,0
40128745,Pure Blind,ZKYV-W,ZKYV-W VII,290,0,0,0
40128778,Pure Blind,F-NMX6,F-NMX6 II,0,0,0,752
40128799,Pure Blind,F-NMX6,F-NMX6 IV,300,0,0,0
40128776,Pure Blind,F-NMX6,F-NMX6 I,0,4830,0,0
40128780,Pure Blind,F-NMX6,F-NMX6 III,170,0,0,0
40128858,Pure Blind,F-NMX6,F-NMX6 VIII,0,0,0,830
40128846,Pure Blind,F-NMX6,F-NMX6 VII,0,0,41,0
40128845,Pure Blind,F-NMX6,F-NMX6 VI,0,0,0,1002
40128818,Pure Blind,F-NMX6,F-NMX6 V,240,0,0,0
40128885,Pure Blind,GA-P6C,GA-P6C V,0,2540,0,0
40128866,Pure Blind,GA-P6C,GA-P6C IV,200,0,0,0
40128894,Pure Blind,GA-P6C,GA-P6C VII,450,0,0,0
40128864,Pure Blind,GA-P6C,GA-P6C III,0,5030,0,0
40128862,Pure Blind,GA-P6C,GA-P6C I,0,1480,0,0
40128863,Pure Blind,GA-P6C,GA-P6C II,0,0,0,985
40128924,Pure Blind,GA-P6C,GA-P6C VIII,490,0,0,0
40128890,Pure Blind,GA-P6C,GA-P6C VI,0,6140,0,0
40128939,Pure Blind,FWA-4V,FWA-4V III,250,0,0,0
40128937,Pure Blind,FWA-4V,FWA-4V II,0,1840,0,0
40128970,Pure Blind,FWA-4V,FWA-4V VI,0,0,33,0
40128935,Pure Blind,FWA-4V,FWA-4V I,0,2840,0,0
40128950,Pure Blind,FWA-4V,FWA-4V IV,120,0,0,0
40128966,Pure Blind,FWA-4V,FWA-4V V,0,3720,0,0
40128982,Pure Blind,RZC-16,RZC-16 II,0,4010,0,0
40129036,Pure Blind,RZC-16,RZC-16 VII,0,1600,0,0
40128980,Pure Blind,RZC-16,RZC-16 I,0,4680,0,0
40128983,Pure Blind,RZC-16,RZC-16 III,390,0,0,0
40128998,Pure Blind,RZC-16,RZC-16 IV,500,0,0,0
40129027,Pure Blind,RZC-16,RZC-16 VI,0,0,34,0
40129025,Pure Blind,RZC-16,RZC-16 V,0,0,33,0
40129044,Pure Blind,RD-G2R,RD-G2R II,0,4260,0,0
40129050,Pure Blind,RD-G2R,RD-G2R VI,410,0,0,0
40129047,Pure Blind,RD-G2R,RD-G2R III,0,0,0,789
40129055,Pure Blind,RD-G2R,RD-G2R VII,0,8520,0,0
40129049,Pure Blind,RD-G2R,RD-G2R V,0,3150,0,0
40129041,Pure Blind,RD-G2R,RD-G2R I,0,3320,0,0
40129059,Pure Blind,RD-G2R,RD-G2R VIII,0,7510,0,0
40129048,Pure Blind,RD-G2R,RD-G2R IV,0,7960,0,0
40129103,Pure Blind,UC3H-Y,UC3H-Y IV,0,1860,0,0
40129107,Pure Blind,UC3H-Y,UC3H-Y V,120,0,0,0
40129086,Pure Blind,UC3H-Y,UC3H-Y III,380,0,0,0
40129068,Pure Blind,UC3H-Y,UC3H-Y II,440,0,0,0
40129128,Pure Blind,UC3H-Y,UC3H-Y VII,0,0,33,0
40129065,Pure Blind,UC3H-Y,UC3H-Y I,0,2400,0,0
40129124,Pure Blind,UC3H-Y,UC3H-Y VI,0,3610,0,0
40129230,Pure Blind,6GWE-A,6GWE-A XI,310,0,0,0
40129176,Pure Blind,6GWE-A,6GWE-A VII,380,0,0,0
40129238,Pure Blind,6GWE-A,6GWE-A XII,620,0,0,0
40129182,Pure Blind,6GWE-A,6GWE-A VIII,400,0,0,0
40129165,Pure Blind,6GWE-A,6GWE-A V,370,0,0,0
40129218,Pure Blind,6GWE-A,6GWE-A X,140,0,0,0
40129159,Pure Blind,6GWE-A,6GWE-A I,0,2970,0,0
40129163,Pure Blind,6GWE-A,6GWE-A IV,0,0,0,932
40129160,Pure Blind,6GWE-A,6GWE-A II,0,3040,0,0
40129169,Pure Blind,6GWE-A,6GWE-A VI,330,0,0,0
40129161,Pure Blind,6GWE-A,6GWE-A III,990,0,0,0
40129193,Pure Blind,6GWE-A,6GWE-A IX,500,0,0,0
40129291,Pure Blind,J-OK0C,J-OK0C VI,0,0,41,0
40129269,Pure Blind,J-OK0C,J-OK0C V,470,0,0,0
40129257,Pure Blind,J-OK0C,J-OK0C IV,350,0,0,0
40129255,Pure Blind,J-OK0C,J-OK0C III,650,0,0,0
40129251,Pure Blind,J-OK0C,J-OK0C I,0,0,0,869
40129253,Pure Blind,J-OK0C,J-OK0C II,580,0,0,0
40129319,Pure Blind,J-OK0C,J-OK0C VII,0,4030,0,0
40129325,Pure Blind,KDV-DE,KDV-DE II,0,0,0,847
40129329,Pure Blind,KDV-DE,KDV-DE IV,440,0,0,0
40129323,Pure Blind,KDV-DE,KDV-DE I,0,2540,0,0
40129327,Pure Blind,KDV-DE,KDV-DE III,0,8560,0,0
40129348,Pure Blind,KDV-DE,KDV-DE V,140,0,0,0
40129371,Pure Blind,KDV-DE,KDV-DE VI,380,0,0,0
40129404,Pure Blind,KDV-DE,KDV-DE VII,250,0,0,0
40129490,Pure Blind,MT9Q-S,MT9Q-S VIII,0,0,35,0
40129415,Pure Blind,MT9Q-S,MT9Q-S II,0,1650,0,0
